names,scores,logfoldchanges,pvals,pvals_adj,Cell type,Regulation
ADCK1,-2.8735962,-1.3329327,0.004058273571352042,0.008865478209966806,CD4+ T Cells,downregulated
TMEM147-AS1,-2.9033031,-1.4029654,0.003692491446891611,0.008092066135336147,CD4+ T Cells,downregulated
RYR1,-2.908928,-2.6263287,0.0036267056844629404,0.007950004229051384,CD4+ T Cells,downregulated
IL1R1,-2.9117358,-2.2427623,0.00359426645922892,0.007884120498244947,CD4+ T Cells,downregulated
ESPL1,-2.9203653,-3.0857995,0.0034962118264974962,0.0076782011918710615,CD4+ T Cells,downregulated
C3orf18,-2.9236615,-2.387619,0.0034594078389251987,0.00760141209570901,CD4+ T Cells,downregulated
SHCBP1,-2.9292438,-7.016054,0.003397878218721833,0.007471831676744892,CD4+ T Cells,downregulated
FKBP7,-2.9314573,-1.9854077,0.003373757382087582,0.007420112492031166,CD4+ T Cells,downregulated
AL109741.1,-2.9339316,-4.0812335,0.0033469795326744474,0.007363176870006298,CD4+ T Cells,downregulated
TK1,-2.9474645,-5.087507,0.003203915902441043,0.007059714494159564,CD4+ T Cells,downregulated
TMEM201,-2.9592507,-1.1378472,0.00308388079961153,0.006802472560114161,CD4+ T Cells,downregulated
ADGRA3,-2.967923,-4.223217,0.002998195181371253,0.006623183771618542,CD4+ T Cells,downregulated
DGAT2,-2.9679897,-3.9622614,0.0029975445633811403,0.006623183771618542,CD4+ T Cells,downregulated
FADS2,-2.985155,-1.833221,0.00283434594359665,0.0062813694544703565,CD4+ T Cells,downregulated
ERCC6L,-2.9856007,-3.1608558,0.0028302183315540718,0.0062730626657163495,CD4+ T Cells,downregulated
ROM1,-3.0142462,-1.0590947,0.0025761857712713063,0.00572304998650102,CD4+ T Cells,downregulated
NUDT12,-3.046206,-2.6002324,0.0023174899648096626,0.005165004251759756,CD4+ T Cells,downregulated
SUV39H1,-3.050251,-1.2242624,0.00228650191912361,0.0050973149415674225,CD4+ T Cells,downregulated
NCAPG2,-3.0617948,-1.3393425,0.0022001429770478983,0.0049127416164516735,CD4+ T Cells,downregulated
AC132192.1,-3.0632381,-1.1743822,0.0021895581406809264,0.004891087798519584,CD4+ T Cells,downregulated
RAC3,-3.0655608,-24.206593,0.0021726225158347134,0.004853912259437808,CD4+ T Cells,downregulated
KLHL23,-3.0757673,-2.9077117,0.002099616965925382,0.004693979419427882,CD4+ T Cells,downregulated
ASF1B,-3.080819,-1.9559484,0.0020643215582820543,0.004618193399527913,CD4+ T Cells,downregulated
CGREF1,-3.0826867,-24.217375,0.002051409585059827,0.004590549432765137,CD4+ T Cells,downregulated
L3HYPDH,-3.091256,-1.3118223,0.001993118168637297,0.00446615110498035,CD4+ T Cells,downregulated
AC073263.2,-3.0916138,-1.5034208,0.0019907175958265447,0.004461376457810485,CD4+ T Cells,downregulated
FNTB,-3.105586,-1.6966745,0.0018990228038864273,0.0042616555988424275,CD4+ T Cells,downregulated
C16orf95,-3.1196194,-1.6482872,0.001810848943455472,0.00406764588127182,CD4+ T Cells,downregulated
ANKRD34A,-3.1197648,-4.9369965,0.0018099544800446827,0.004066189001018736,CD4+ T Cells,downregulated
MCF2L-AS1,-3.119771,-5.1946664,0.0018099172195490936,0.004066189001018736,CD4+ T Cells,downregulated
PLAT,-3.1225486,-1.5010519,0.0017929258194615781,0.004031218800331219,CD4+ T Cells,downregulated
ZNF74,-3.125238,-1.5355862,0.0017766122019972123,0.003996712826068277,CD4+ T Cells,downregulated
CPM,-3.126557,-1.8268824,0.0017686616926969078,0.003979909975796538,CD4+ T Cells,downregulated
AC010336.8,-3.1305082,-1.512138,0.0017450420335966756,0.003928363750284267,CD4+ T Cells,downregulated
CNTROB,-3.1372578,-1.1035398,0.0017053609639036734,0.003843220804044024,CD4+ T Cells,downregulated
FAM83G,-3.1399808,-1.1880373,0.0016895893079563187,0.003808912817170992,CD4+ T Cells,downregulated
NRSN2-AS1,-3.142743,-3.0935924,0.0016737265290936649,0.0037760457860330065,CD4+ T Cells,downregulated
CHRNA5,-3.1457934,-2.7478406,0.00165636882866769,0.003738415629818151,CD4+ T Cells,downregulated
KCNK5,-3.1555998,-4.692944,0.0016016847174191125,0.003618945234589406,CD4+ T Cells,downregulated
ZNF696,-3.1559181,-1.0413884,0.0015999374376443976,0.0036154913099652095,CD4+ T Cells,downregulated
FARP2,-3.1601088,-1.2952728,0.0015771028528923853,0.0035649388670817433,CD4+ T Cells,downregulated
TBC1D24,-3.167286,-1.3382927,0.0015386891361876948,0.0034818421244028337,CD4+ T Cells,downregulated
TNKS1BP1,-3.179903,-1.7396685,0.0014732430421313394,0.0033396874828959507,CD4+ T Cells,downregulated
SYNGR3,-3.1997552,-2.9636612,0.0013754439692107289,0.003123947882460147,CD4+ T Cells,downregulated
BUB1B,-3.202569,-24.171753,0.0013620765199725006,0.003094896868753125,CD4+ T Cells,downregulated
PLEKHG4,-3.2045703,-1.2295647,0.001352642529260402,0.0030738834006292797,CD4+ T Cells,downregulated
AC004241.3,-3.2164931,-1.127239,0.0012976768521607812,0.0029538447493713473,CD4+ T Cells,downregulated
ZNF367,-3.223904,-3.6616673,0.0012645587191344552,0.0028808386194140354,CD4+ T Cells,downregulated
SPIRE1,-3.2258747,-1.2018063,0.0012558830229211977,0.0028634409968354953,CD4+ T Cells,downregulated
KIF18A,-3.2262902,-3.485143,0.0012540614796500234,0.0028596821137579203,CD4+ T Cells,downregulated
RILPL1,-3.253756,-1.0898516,0.0011389001193062487,0.0026031777847916287,CD4+ T Cells,downregulated
STIL,-3.2560425,-5.7696505,0.001129768738026993,0.0025837347006987116,CD4+ T Cells,downregulated
SSTR3,-3.2571704,-4.8294826,0.0011252885776931274,0.002574200748279326,CD4+ T Cells,downregulated
IL1R2,-3.2640355,-3.5141118,0.0010983745163674371,0.0025147195593476818,CD4+ T Cells,downregulated
MAST2,-3.2685564,-1.5641956,0.0010809762039481717,0.0024762575820322643,CD4+ T Cells,downregulated
C22orf34,-3.276795,-1.6532047,0.001049925700315373,0.002406461719489303,CD4+ T Cells,downregulated
PRICKLE3,-3.2849152,-1.3894538,0.0010201302949856034,0.0023407651849836164,CD4+ T Cells,downregulated
CCNI2,-3.286944,-1.2277997,0.0010128101786864348,0.0023249364137892243,CD4+ T Cells,downregulated
C1orf112,-3.3119326,-1.2601317,0.0009265390372290997,0.002131336216255059,CD4+ T Cells,downregulated
RPS6KL1,-3.3164747,-1.486533,0.0009116081948614368,0.002098157928799385,CD4+ T Cells,downregulated
SLC25A43,-3.318576,-1.4047585,0.0009047766457527628,0.002083082104595882,CD4+ T Cells,downregulated
STX18-AS1,-3.3271089,-1.8138064,0.000877521050114086,0.002023363860253296,CD4+ T Cells,downregulated
AC011447.3,-3.3371394,-2.2258801,0.0008464547698310948,0.001954730139463317,CD4+ T Cells,downregulated
AC112721.2,-3.3395774,-24.396458,0.0008390598697312858,0.0019379236125343954,CD4+ T Cells,downregulated
MCM3AP-AS1,-3.3478796,-1.0977495,0.000814323877004139,0.0018831595516735347,CD4+ T Cells,downregulated
CENPE,-3.3505175,-2.5228026,0.000806606784515362,0.0018660963060339313,CD4+ T Cells,downregulated
RBFOX2,-3.354602,-1.2601609,0.0007947923656297281,0.0018395355284001138,CD4+ T Cells,downregulated
HYLS1,-3.3623312,-2.10747,0.0007728736662140004,0.0017908101188427806,CD4+ T Cells,downregulated
NOMO1,-3.3644385,-1.048343,0.0007669955171725608,0.001777688138399809,CD4+ T Cells,downregulated
FOXP4-AS1,-3.3738294,-24.457596,0.0007413029331282991,0.0017200682762933469,CD4+ T Cells,downregulated
GLB1L2,-3.3738294,-24.358156,0.0007413029331282991,0.0017200682762933469,CD4+ T Cells,downregulated
MTBP,-3.3986695,-1.3617631,0.000677145050214561,0.0015745145803428284,CD4+ T Cells,downregulated
NFIA,-3.399288,-1.9340193,0.0006756153082092899,0.001571178505394041,CD4+ T Cells,downregulated
SAMD4A,-3.4106832,-2.6468287,0.0006480035076015026,0.0015090880165055695,CD4+ T Cells,downregulated
HEXIM2,-3.4110773,-1.9782732,0.00064706738640661,0.001507120192817762,CD4+ T Cells,downregulated
P3H4,-3.4201922,-1.3691756,0.0006257690453345191,0.0014583346537058825,CD4+ T Cells,downregulated
PTGFRN,-3.4223208,-1.2453291,0.0006208900249854026,0.001447576250272607,CD4+ T Cells,downregulated
C15orf41,-3.4390101,-1.0872458,0.000583845169725962,0.001363707284146643,CD4+ T Cells,downregulated
MFSD13A,-3.4421818,-1.3400042,0.0005770419935436606,0.001348578779993148,CD4+ T Cells,downregulated
NT5DC3,-3.4532404,-1.5319904,0.0005538949637978001,0.0012972328305231866,CD4+ T Cells,downregulated
WNT10A,-3.4573066,-2.3490493,0.0005456034901331213,0.0012787195176206672,CD4+ T Cells,downregulated
RRNAD1,-3.4588652,-1.1983325,0.0005424561675175281,0.0012720643281675216,CD4+ T Cells,downregulated
Z97192.1,-3.4834538,-2.0224118,0.0004949888563755635,0.0011650484938631788,CD4+ T Cells,downregulated
SPAG1,-3.4859278,-1.2910787,0.0004904331099262701,0.0011548187866795854,CD4+ T Cells,downregulated
THNSL1,-3.4872196,-1.5762045,0.0004880703064725322,0.0011494187778604763,CD4+ T Cells,downregulated
ZNF85,-3.4878626,-1.3126829,0.000486898411355041,0.0011468222516134898,CD4+ T Cells,downregulated
ILDR2,-3.502672,-1.8799562,0.0004606164441436406,0.0010867761644747303,CD4+ T Cells,downregulated
MEST,-3.5035787,-1.5123178,0.00045905125308466914,0.0010832378099687747,CD4+ T Cells,downregulated
CENPO,-3.5396197,-2.42307,0.00040070410202537024,0.0009488035130574954,CD4+ T Cells,downregulated
TTC26,-3.5448685,-1.5062305,0.0003928091107959205,0.0009303758615342505,CD4+ T Cells,downregulated
MYO1C,-3.5513666,-1.1488907,0.0003832363587058496,0.0009084833233828319,CD4+ T Cells,downregulated
GPAM,-3.5520883,-1.1214292,0.00038218677405005644,0.0009062550448043854,CD4+ T Cells,downregulated
AP001505.1,-3.5623918,-1.0115438,0.00036749154307471986,0.0008732874907065156,CD4+ T Cells,downregulated
PLS1,-3.5878685,-2.970859,0.00033339236798205147,0.00079465401979233,CD4+ T Cells,downregulated
GBP7,-3.5953126,-1.454576,0.00032400227409202056,0.0007729407972677069,CD4+ T Cells,downregulated
NAPSA,-3.5983934,-5.6492596,0.0003201890892228367,0.0007642850705078018,CD4+ T Cells,downregulated
MKS1,-3.5994515,-1.1645073,0.00031888896726239526,0.0007612915911098932,CD4+ T Cells,downregulated
ZNF100,-3.615586,-1.0835556,0.0002996688441261818,0.0007163376229133663,CD4+ T Cells,downregulated
DHX35,-3.6164594,-1.2442626,0.00029866014881271076,0.0007140296199097582,CD4+ T Cells,downregulated
KIFC1,-3.63072,-24.34736,0.00028263170784534016,0.0006766874985722297,CD4+ T Cells,downregulated
Z93241.1,-3.6662152,-1.3230228,0.0002461667354161065,0.0005910932631880577,CD4+ T Cells,downregulated
TCF19,-3.6849513,-1.7692913,0.00022874627519219146,0.0005506225841125575,CD4+ T Cells,downregulated
SNHG11,-3.6973743,-1.0186117,0.00021784089052280173,0.0005251362691801125,CD4+ T Cells,downregulated
ZDHHC14,-3.718779,-1.1534755,0.00020018812065231097,0.0004836392916329096,CD4+ T Cells,downregulated
C12orf66,-3.7282124,-1.2440428,0.00019284293898054402,0.00046616630345289525,CD4+ T Cells,downregulated
CEP72,-3.7402685,-1.5134615,0.0001838238645938832,0.0004450798314478838,CD4+ T Cells,downregulated
CEP85,-3.7427094,-1.3503822,0.00018204676398140697,0.00044097075376600664,CD4+ T Cells,downregulated
FUZ,-3.744007,-1.3145552,0.00018110850963020354,0.0004388265822351174,CD4+ T Cells,downregulated
FAAP24,-3.773538,-1.5131537,0.00016094867642138814,0.00039112538750631825,CD4+ T Cells,downregulated
EIF5AL1,-3.7896392,-1.806314,0.0001508662722069515,0.00036721747769890444,CD4+ T Cells,downregulated
CAMK1,-3.792811,-1.7580338,0.00014895159742583637,0.0003627172090459514,CD4+ T Cells,downregulated
GAL,-3.8019803,-24.798243,0.00014354411757227416,0.0003501680295460537,CD4+ T Cells,downregulated
CDCA5,-3.8019803,-24.389322,0.00014354411757227416,0.0003501680295460537,CD4+ T Cells,downregulated
PSD,-3.8220568,-1.1168996,0.00013234322619915277,0.00032336878422804214,CD4+ T Cells,downregulated
FIRRE,-3.8230817,-2.1696684,0.0001317941203174933,0.00032207468120147575,CD4+ T Cells,downregulated
PRC1,-3.8246403,-1.8429886,0.0001309632025146806,0.00032023339937679624,CD4+ T Cells,downregulated
AL360012.1,-3.8295069,-1.4695938,0.00012840026625966474,0.00031401289605679914,CD4+ T Cells,downregulated
TLCD3A,-3.8318417,-2.67642,0.00012718754381659867,0.00031123119445029476,CD4+ T Cells,downregulated
AC034102.4,-3.83958,-1.8517336,0.00012324496506734475,0.0003017175406837424,CD4+ T Cells,downregulated
DECR2,-3.84203,-1.9018521,0.000122020895518137,0.00029880935127845866,CD4+ T Cells,downregulated
ADD2,-3.8454049,-2.9666243,0.00012035352812413316,0.00029485722882796893,CD4+ T Cells,downregulated
ACTL10,-3.8824465,-1.119011,0.00010341071154446392,0.0002541392386403329,CD4+ T Cells,downregulated
FKBPL,-3.8838809,-1.4279121,0.00010280228354892364,0.0002527190966327561,CD4+ T Cells,downregulated
AC016747.1,-3.8857458,-1.2338839,0.00010201624996422246,0.0002508986801990403,CD4+ T Cells,downregulated
TMTC4,-3.8935537,-1.3203679,9.878632017551583e-05,0.000243135790555515,CD4+ T Cells,downregulated
MYB,-3.8980749,-1.1408226,9.696048549243375e-05,0.00023878414722090498,CD4+ T Cells,downregulated
TYMS,-3.9162226,-3.6221986,8.994718109305675e-05,0.00022177673083880714,CD4+ T Cells,downregulated
SECTM1,-3.9267173,-1.5574185,8.611312712567093e-05,0.00021254519153391348,CD4+ T Cells,downregulated
NEXN,-3.930353,-1.2208637,8.482129110391167e-05,0.00020954432192790367,CD4+ T Cells,downregulated
RNF135,-3.9644594,-1.6229109,7.356247089845118e-05,0.000182548406549773,CD4+ T Cells,downregulated
ETV7,-3.9699903,-1.7953179,7.18755973121721e-05,0.00017846948239510357,CD4+ T Cells,downregulated
NANP,-3.9942966,-1.6615418,6.488661594098223e-05,0.00016138215789081415,CD4+ T Cells,downregulated
OPN3,-4.001398,-1.3747944,6.296933549631767e-05,0.00015680227391998275,CD4+ T Cells,downregulated
GEN1,-4.011623,-1.849567,6.030282309996797e-05,0.00015027543484089366,CD4+ T Cells,downregulated
WDR24,-4.0149946,-1.147442,5.944717258563935e-05,0.0001482101451905198,CD4+ T Cells,downregulated
SLC6A9,-4.021681,-1.3511914,5.778437792750141e-05,0.00014423852947729673,CD4+ T Cells,downregulated
NUF2,-4.0280514,-3.8749664,5.6241069370474994e-05,0.00014051345583616028,CD4+ T Cells,downregulated
AL391097.1,-4.0346556,-2.961661,5.468246318176106e-05,0.00013682613007062833,CD4+ T Cells,downregulated
DCLRE1B,-4.0563936,-2.5998416,4.983625455871497e-05,0.000124983642953817,CD4+ T Cells,downregulated
B4GAT1,-4.061967,-1.0698028,4.866099559148362e-05,0.00012209177425221736,CD4+ T Cells,downregulated
SPR,-4.068156,-3.8345752,4.7386735423777286e-05,0.00011894876194641849,CD4+ T Cells,downregulated
MANEA,-4.072046,-1.012492,4.6601982890359194e-05,0.00011706368643558951,CD4+ T Cells,downregulated
MARS2,-4.084399,-1.496046,4.419099323546595e-05,0.00011109553893811194,CD4+ T Cells,downregulated
ZCCHC4,-4.0875587,-1.3496441,4.359361303877046e-05,0.00010962706490604427,CD4+ T Cells,downregulated
TMEM220,-4.097374,-1.7742374,4.178631752129579e-05,0.00010514612490104511,CD4+ T Cells,downregulated
ERCC8,-4.0990844,-1.0268904,4.147878616854783e-05,0.00010441995537665938,CD4+ T Cells,downregulated
KLHL15,-4.10789,-1.2555656,3.99290274064054e-05,0.00010057979074177093,CD4+ T Cells,downregulated
PACSIN3,-4.110249,-24.577818,3.9523265481590895e-05,9.958803005775844e-05,CD4+ T Cells,downregulated
ARHGEF10,-4.1234303,-2.3244085,3.732717272601063e-05,9.416925329825138e-05,CD4+ T Cells,downregulated
CDK5R1,-4.157206,-1.3329393,3.2216327078971544e-05,8.149937293941448e-05,CD4+ T Cells,downregulated
MCOLN2,-4.159826,-1.2754788,3.184901497979519e-05,8.059482183946029e-05,CD4+ T Cells,downregulated
MYOM1,-4.179581,-7.8988466,2.9204672376513984e-05,7.40619026361619e-05,CD4+ T Cells,downregulated
FAM200A,-4.1883655,-1.1109494,2.809709454268138e-05,7.132969795092447e-05,CD4+ T Cells,downregulated
NUDT19,-4.1918435,-1.2381103,2.7669708054692696e-05,7.02554832028947e-05,CD4+ T Cells,downregulated
FANCL,-4.19483,-2.2332933,2.7307624886648643e-05,6.934677407102406e-05,CD4+ T Cells,downregulated
USP13,-4.1999574,-1.2559526,2.6696501695493725e-05,6.784694153041029e-05,CD4+ T Cells,downregulated
SCARB1,-4.2115436,-2.7701826,2.5363146187036832e-05,6.449797762494666e-05,CD4+ T Cells,downregulated
FNDC10,-4.2139726,-1.7241772,2.5091781948172924e-05,6.3817717329581e-05,CD4+ T Cells,downregulated
ZNF485,-4.2229023,-1.3147391,2.4117622611971466e-05,6.137782781381535e-05,CD4+ T Cells,downregulated
HS6ST1,-4.241302,-1.056489,2.2222686115720515e-05,5.6703681576249055e-05,CD4+ T Cells,downregulated
EPN2,-4.2425876,-1.0419289,2.2095716355299892e-05,5.638840453203616e-05,CD4+ T Cells,downregulated
RACGAP1,-4.252591,-1.6533577,2.1131128925588956e-05,5.3985088682599186e-05,CD4+ T Cells,downregulated
C2orf27A,-4.257846,-1.4398603,2.06406171078822e-05,5.274009349707168e-05,CD4+ T Cells,downregulated
AC147651.4,-4.262549,-1.4996154,2.0210828890275693e-05,5.1685350490767984e-05,CD4+ T Cells,downregulated
FAM161A,-4.2667484,-1.1813769,1.9834254253158705e-05,5.078957302330218e-05,CD4+ T Cells,downregulated
LIN9,-4.2804117,-1.8707908,1.865478680425479e-05,4.7813733630186214e-05,CD4+ T Cells,downregulated
UBE2C,-4.2818704,-6.953005,1.8532905561035675e-05,4.7516071203542164e-05,CD4+ T Cells,downregulated
MYOF,-4.298678,-2.6184592,1.7181996975558476e-05,4.410721576914165e-05,CD4+ T Cells,downregulated
LRRC45,-4.317681,-1.2239778,1.5767718363212228e-05,4.0564834874368484e-05,CD4+ T Cells,downregulated
FANCM,-4.322978,-1.1408178,1.5393696314180004e-05,3.963343545813401e-05,CD4+ T Cells,downregulated
ABCB6,-4.333849,-2.209303,1.4652487817022174e-05,3.776035390838331e-05,CD4+ T Cells,downregulated
SMIM1,-4.33427,-1.9878515,1.4624445891459703e-05,3.7693962236139204e-05,CD4+ T Cells,downregulated
AC097448.1,-4.3786774,-1.0298932,1.1940182277124671e-05,3.089575877277589e-05,CD4+ T Cells,downregulated
LGMN,-4.3867583,-1.0064564,1.1505261369241528e-05,2.977504026027342e-05,CD4+ T Cells,downregulated
RMRP,-4.4004636,-2.0832195,1.0801974897396176e-05,2.800317587055033e-05,CD4+ T Cells,downregulated
CHAC1,-4.4153886,-1.3597201,1.0082877116880421e-05,2.6200587505004955e-05,CD4+ T Cells,downregulated
NIPAL1,-4.4185176,-24.87267,9.938014373163435e-06,2.583227659368182e-05,CD4+ T Cells,downregulated
NRARP,-4.4389486,-4.116913,9.039928850666476e-06,2.3545960529763982e-05,CD4+ T Cells,downregulated
JSRP1,-4.4580154,-3.9486864,8.272190966933332e-06,2.1583657623883957e-05,CD4+ T Cells,downregulated
AC002310.1,-4.4585676,-1.4028856,8.250925426696927e-06,2.1531569162267177e-05,CD4+ T Cells,downregulated
HEATR5A,-4.464095,-1.0424346,8.040782718068637e-06,2.0999751075284435e-05,CD4+ T Cells,downregulated
CTNS,-4.469438,-1.2056082,7.842540809426708e-06,2.0491720234711563e-05,CD4+ T Cells,downregulated
METAP1D,-4.5148396,-1.4783893,6.336472764116973e-06,1.6638020022261412e-05,CD4+ T Cells,downregulated
C5orf30,-4.5199275,-2.127081,6.186077931611033e-06,1.6254141473973457e-05,CD4+ T Cells,downregulated
RCCD1,-4.524488,-1.2615894,6.054186270347814e-06,1.591702358549154e-05,CD4+ T Cells,downregulated
STOML1,-4.5289483,-1.089898,5.927794417527255e-06,1.560209076597934e-05,CD4+ T Cells,downregulated
TMEM273,-4.530722,-1.3415924,5.87823499961708e-06,1.5474112096254003e-05,CD4+ T Cells,downregulated
SLC35E4,-4.54877,-1.429791,5.3960330604466495e-06,1.4227391377647679e-05,CD4+ T Cells,downregulated
ANKRD13B,-4.565811,-3.2603877,4.9756614906643935e-06,1.3146271620245578e-05,CD4+ T Cells,downregulated
PTCD2,-4.5812516,-1.105721,4.622017215861035e-06,1.2225575607596598e-05,CD4+ T Cells,downregulated
DNA2,-4.595027,-3.2393527,4.326935195685978e-06,1.147258735466715e-05,CD4+ T Cells,downregulated
CDCA8,-4.5983987,-2.9956057,4.257506296429804e-06,1.1290311357289877e-05,CD4+ T Cells,downregulated
HAGHL,-4.6009517,-1.8335447,4.2056466182259184e-06,1.1158154680828175e-05,CD4+ T Cells,downregulated
LRFN4,-4.609427,-1.7470037,4.037804187781426e-06,1.0730060718840018e-05,CD4+ T Cells,downregulated
KCNK15,-4.641156,-24.87725,3.4646511610593717e-06,9.238138705327125e-06,CD4+ T Cells,downregulated
LONRF1,-4.646632,-1.0943271,3.3739762468383015e-06,9.003621945129094e-06,CD4+ T Cells,downregulated
MTRF1,-4.657776,-1.444966,3.1964397797290108e-06,8.540882959666934e-06,CD4+ T Cells,downregulated
NR1D1,-4.6587853,-1.6506443,3.1808031504750884e-06,8.501849312979883e-06,CD4+ T Cells,downregulated
AC009133.1,-4.6770215,-1.1053334,2.910718806019647e-06,7.792546040982178e-06,CD4+ T Cells,downregulated
MICB,-4.700958,-1.2871174,2.5894398500849134e-06,6.947041985862137e-06,CD4+ T Cells,downregulated
MAP3K20,-4.701698,-1.7181308,2.580072879664298e-06,6.923035082104251e-06,CD4+ T Cells,downregulated
Z97192.3,-4.7138205,-1.3810921,2.431147779576706e-06,6.5308464637524345e-06,CD4+ T Cells,downregulated
AFMID,-4.7333813,-2.95048,2.20809926402206e-06,5.94615494693581e-06,CD4+ T Cells,downregulated
NKIRAS1,-4.74689,-1.2595975,2.065681546154618e-06,5.567173358663449e-06,CD4+ T Cells,downregulated
SLC37A4,-4.7617116,-1.2025876,1.9195787550063853e-06,5.179323522848849e-06,CD4+ T Cells,downregulated
PARPBP,-4.7695622,-2.3736136,1.846268687484223e-06,4.983147590162656e-06,CD4+ T Cells,downregulated
ADGRE1,-4.811076,-1.0749667,1.5011967850384657e-06,4.068385977414144e-06,CD4+ T Cells,downregulated
ISYNA1,-4.8263135,-1.1624851,1.3908367244820228e-06,3.7779676269315395e-06,CD4+ T Cells,downregulated
ABCC4,-4.8270836,-1.1645998,1.385470692832505e-06,3.764628466541429e-06,CD4+ T Cells,downregulated
